pid,window_start_t,window_end_t,n_events,mean_dt,std_dt,max_dt,frac_success,any_page_execute,any_exec_ext,any_suspicious_dir,any_desired_access_execute,mean_offset,offset_monotonic,op_frac_CreateFile,op_frac_CreateFileMapping,op_frac_ReadFile,op_frac_WriteFile,op_frac_Thread Create,op_frac_Process Create,op_frac_LoadImage,op_frac_VirtualAlloc,op_frac_WriteProcessMemory,op_frac_CreateRemoteThread,op_frac_QueryBasicInformationFile,op_frac_QueryStandardInformationFile,op_frac_CloseFile,op_frac_FileSystemControl,op_frac_Other,label,anomaly_score,predicted_attack
9928,49879.6031646,49879.6049544,20,9.003499981190544e-05,0.0001106421371361,0.0005248000015853,0.95,0,0,0,0,2.25,0,0.25,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.15,1,0.7253447808034171,1
9928,49879.6035302,49879.6053157,20,9.53899998421548e-05,0.0001105441995754,0.0005248000015853,0.9,0,0,0,0,3.0,0,0.3,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.25,0.0,0.1,1,0.713850122188883,1
9928,49879.6042601,49879.6056485,20,7.485999994969462e-05,4.571149234430092e-05,0.0001493000017944,0.95,0,0,0,0,2.25,0,0.3,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.15,1,0.7187945162302967,1
9928,49879.6046596,49879.6060773,20,7.153999977163039e-05,4.4344886753177974e-05,0.0001494000025559,0.95,0,0,0,0,3.0,0,0.3,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.15,1,0.7187945162302967,1
9928,49879.6050964,49879.6063836,20,7.146000025386457e-05,4.332645398443941e-05,0.0001494000025559,0.9,0,0,0,0,3.0,0,0.3,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.25,0.0,0.1,1,0.7119208091652929,1
9928,49879.6054345,49879.6066856,20,6.849500023236033e-05,4.511971803902774e-05,0.0001560999953653,0.95,0,0,0,0,2.25,0,0.3,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.15,1,0.7185513940893785,1
9928,49879.6057201,49879.6079839,20,0.0001167700000223,0.0002038394187769,0.0009614000009605,0.95,0,0,0,0,2.25,0,0.3,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.3,0.0,0.15,1,0.7159920489441202,1
9928,49879.6061262,49879.6084331,20,0.0001177900001493,0.0002035293331033,0.0009614000009605,0.9,0,0,0,0,2.7142857142857144,0,0.25,0.0,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.25,0.0,0.1,1,0.7192097832958341,1
9928,49879.6064227,49879.6088384,20,0.0001227400000061,0.0002051762515103,0.0009614000009605,0.95,0,0,0,0,2.5,0,0.3,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.15,1,0.7307907450050922,1
9928,49879.6067297,49879.6092815,20,0.0001297949998843,0.0002026410402416,0.0009614000009605,0.95,0,0,0,0,2.0,0,0.25,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.3,0.0,0.15,1,0.7228853018760795,1
9928,49879.6080408,49879.6096368,20,8.264499992947095e-05,5.218502003983306e-05,0.0002257000014651,0.9,0,0,0,0,2.857142857142857,0,0.25,0.0,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.25,0.0,0.1,1,0.7131260178548183,1
9928,49879.6084855,49879.6099338,20,7.503499982703943e-05,5.2484778072919734e-05,0.0002257000014651,0.95,0,0,0,0,2.5,0,0.3,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.15,1,0.7243639278799495,1
9928,49879.6089078,49879.6110578,20,0.0001109699998778,0.000123843994552,0.0005168999996385,0.95,0,0,0,0,2.0,0,0.25,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.3,0.0,0.15,1,0.7199285075484426,1
9928,49879.6093295,49879.6114716,20,0.0001095050000003,0.0001248813315284,0.0005168999996385,0.9,0,0,0,0,2.857142857142857,0,0.25,0.0,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.25,0.0,0.1,1,0.7162680228227535,1
9928,49879.6096856,49879.6118294,20,0.0001096299998607,0.0001263635953307,0.0005168999996385,0.95,0,0,0,0,2.5,0,0.3,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.15,1,0.7278016152995737,1
9928,49879.6100039,49879.6122825,20,0.0001174349999928,0.0001239917251854,0.0005168999996385,0.95,0,0,0,0,2.0,0,0.25,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.3,0.0,0.15,1,0.7199285075484426,1
9928,49879.6111077,49879.6126106,20,7.76400000177091e-05,4.782700767283464e-05,0.000174100001459,0.9,0,0,0,0,2.857142857142857,0,0.25,0.0,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.25,0.0,0.1,1,0.7131260178548183,1
9928,49879.6115241,49879.6131359,20,8.32149999041576e-05,7.998298810105754e-05,0.0003644000025815,0.95,0,0,0,0,2.5,0,0.3,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.15,1,0.7250994431275852,1
9928,49879.6118927,49879.6135471,20,8.588500022597146e-05,7.729290449138505e-05,0.0003644000025815,0.95,0,0,0,0,2.0,0,0.25,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.3,0.0,0.15,1,0.7172555665463567,1
9928,49879.6123216,49879.6142386,20,9.780500004126224e-05,0.0001201645215475,0.0004895000020042,0.9,0,0,0,0,2.857142857142857,0,0.25,0.0,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.25,0.0,0.1,1,0.7162680228227535,1
9928,49879.6126485,49879.6146592,20,0.0001024299999698,0.0001209205537738,0.0004895000020042,0.95,0,0,0,0,2.5,0,0.3,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.15,1,0.7278016152995737,1
9928,49879.6131931,49879.6149512,20,9.076499991351738e-05,0.000103819663706,0.0004895000020042,0.9,0,0,0,0,2.5,0,0.2,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.35,0.0,0.2,1,0.7017631708747218,1
9928,49879.6135832,49915.4935783,20,1.7940015599997423,8.022252644830164,35.87677579999581,0.9,0,0,0,0,2.5,0,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.3,0.0,0.25,1,0.8004374424783214,1
408,77220.0381683,77252.1193981,10,3.2081229799994615,10.114383375142868,31.9940620999987,1.0,0,1,0,0,566886.4,0,0.0,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,0.7969249990429597,1
528,77216.8236899,77216.823956,20,1.330499944742769e-05,8.086927633773688e-06,3.3200005418621004e-05,0.65,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30208036136873223,0
528,77216.8237936,77216.8246744,20,4.4565000280272216e-05,0.0001502962181684,0.0006828000041423,0.55,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.32060738766313085,0
528,77216.8238663,77216.8247262,20,4.410999972606078e-05,0.000150382082462,0.0006828000041423,0.45,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.33556899037787713,0
528,77216.8239078,77216.8247746,20,4.3744999857153744e-05,0.0001504426302957,0.0006828000041423,0.5,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3263941751026901,0
528,77216.8239651,77216.8248311,20,4.375500066089444e-05,0.0001504349823115,0.0006828000041423,0.5,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3263941751026901,0
528,77216.8246832,77216.824892,20,1.0879999899771063e-05,4.913417486870277e-06,2.8299997211433947e-05,0.5,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.315818324090056,0
528,77216.8247344,77216.8249774,20,1.2560000322991982e-05,8.776125455288472e-06,4.299999272916466e-05,0.5,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.31614642003622334,0
528,77216.8247902,77216.8250278,20,1.2660000356845556e-05,8.786135036012425e-06,4.299999272916466e-05,0.55,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3099121085554583,0
528,77216.8248437,77216.8251234,20,1.4614999963669108e-05,1.0071859573757334e-05,4.299999272916466e-05,0.6,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30719104855859186,0
528,77216.8249085,77216.8251815,20,1.4474999625235796e-05,9.577817320526862e-06,4.299999272916466e-05,0.65,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3020280568094161,0
528,77216.8249887,77216.8252821,20,1.5235000319080427e-05,9.93199430430072e-06,4.610000178217888e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.29826688838429666,0
528,77216.825038,77216.825333,20,1.5259999781847e-05,9.919274986592466e-06,4.610000178217888e-05,0.65,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3020280568094161,0
528,77216.8251306,77216.8262098,20,5.431999961729162e-05,0.0001798186903145,0.0008173999958671,0.5,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3285606729502904,0
528,77216.8251939,77216.8262508,20,5.34650003828574e-05,0.0001800196331931,0.0008173999958671,0.45,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3377963876503509,0
528,77216.825295,77216.8263121,20,5.149999997229315e-05,0.000180313649769,0.0008173999958671,0.5,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3285606729502904,0
528,77216.8261504,77216.8263604,20,5.136999971000478e-05,0.0001803491695106,0.0008173999958671,0.5,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3285606729502904,0
528,77216.8262218,77216.8263956,20,9.29000016185455e-06,3.4541965441033796e-06,1.8800012185238305e-05,0.45,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.32434205542901823,0
528,77216.8262627,77216.8264584,20,1.0379999730503189e-05,3.999683847094998e-06,1.8800012185238305e-05,0.6,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30693418468914263,0
528,77216.8263203,77216.8265075,20,9.7699994512368e-06,3.947829678330355e-06,1.8399994587525725e-05,0.55,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30988428780802024,0
528,77216.8263671,77217.5848962,20,0.0379267900003469,0.1695498572023821,0.7582643000059761,0.6,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.4782580247488598,0
528,77216.8264077,77217.5849698,20,0.0379287099996872,0.1695494052491417,0.7582643000059761,0.8,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.46304779128872786,0
528,77216.8264758,77217.5850364,20,0.0379289000004064,0.1695493605519157,0.7582643000059761,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.4645436356703802,0
528,77217.5847718,77217.5850876,20,0.0379290050004783,0.1695493358410135,0.7582643000059761,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.4645436356703802,0
528,77217.5849082,77217.5851455,20,1.2464999599615112e-05,5.740829012884615e-06,2.749999111983925e-05,0.7,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.2988761021063965,0
528,77217.5849774,77217.5852411,20,1.3564999972004444e-05,8.943583460355333e-06,4.290000651963055e-05,0.6,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30696174058264325,0
528,77217.5850449,77217.5852981,20,1.3084999955026433e-05,8.528239061589178e-06,4.290000651963055e-05,0.6,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30696174058264325,0
528,77217.5850976,77217.5853499,20,1.3114999455865471e-05,8.16257866706531e-06,4.290000651963055e-05,0.6,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30696174058264325,0
528,77217.5851884,77217.5854066,20,1.3055000454187394e-05,8.377068104390708e-06,4.290000651963055e-05,0.7,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.29920871427356444,0
528,77217.5852524,77217.5854551,20,1.069999998435378e-05,3.768290398156351e-06,1.990000600926578e-05,0.7,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.2987737676342408,0
528,77217.5853072,77217.5854945,20,9.819999831961468e-06,3.165372763136148e-06,1.7300000763498247e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.2978333108361319,0
528,77217.5853583,77217.585542,20,9.605000377632676e-06,3.2656879708415345e-06,1.7300000763498247e-05,0.65,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3013607921734727,0
528,77217.5854167,77217.5855977,20,9.554999996908009e-06,2.661119458977986e-06,1.580000389367342e-05,0.6,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30693418468914263,0
528,77217.5854625,77217.5856459,20,9.54000061028637e-06,2.639657404015594e-06,1.580000389367342e-05,0.6,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30693418468914263,0
528,77217.5855091,77217.5857749,20,1.401999979862012e-05,1.590817483661684e-05,8.05999879958108e-05,0.55,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3105302771279358,0
528,77217.5855578,77217.5858232,20,1.4060000103199854e-05,1.5888470704063005e-05,8.05999879958108e-05,0.5,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3168842055541188,0
528,77217.585607,77217.5858731,20,1.377000007778406e-05,1.5965160307493317e-05,8.05999879958108e-05,0.5,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.316647661956489,0
528,77217.5856584,77217.5859168,20,1.3544999819714577e-05,1.6008464750310803e-05,8.05999879958108e-05,0.55,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.31029847652810355,0
528,77217.585787,77217.5859685,20,9.68000022112392e-06,2.709554859432262e-06,1.5700003132224083e-05,0.55,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30988428780802024,0
528,77217.5858304,77217.5860141,20,9.544999920763076e-06,2.825724333291437e-06,1.5700003132224083e-05,0.65,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3013607921734727,0
528,77217.5858831,77217.5860643,20,9.560000034980475e-06,3.1660059112003307e-06,1.820000761654228e-05,0.65,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3013607921734727,0
528,77217.5859304,77217.5861143,20,9.874999523162842e-06,3.395799197125609e-06,1.820000761654228e-05,0.55,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30988428780802024,0
528,77217.5859757,77217.5861522,20,9.185000089928508e-06,3.245770196799652e-06,1.820000761654228e-05,0.5,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3157973806691786,0
528,77217.5860212,77217.586255,20,1.2045000039506703e-05,7.614493606735746e-06,3.74000082956627e-05,0.55,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3099657784576388,0
528,77217.5860784,77217.5863078,20,1.217499957419932e-05,7.377696502692758e-06,3.74000082956627e-05,0.6,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3070148995465411,0
528,77217.5861221,77217.5863646,20,1.2515000707935544e-05,7.339460050308151e-06,3.74000082956627e-05,0.7,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.29920871427356444,0
528,77217.5861604,77217.5864103,20,1.2905000039609149e-05,7.215735998671909e-06,3.74000082956627e-05,0.8,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3009677562315001,0
528,77217.5862628,77217.5865006,20,1.2279999646125362e-05,6.547524960349572e-06,3.29999893438071e-05,0.8,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30058266959920865,0
528,77217.5863157,77217.586571,20,1.3160000526113435e-05,6.986557735111745e-06,3.29999893438071e-05,0.8,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30058266959920865,0
528,77217.586371,77217.5866213,20,1.2834999506594613e-05,7.090637249558827e-06,3.29999893438071e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.29826688838429666,0
528,77217.5864287,77217.5866704,20,1.3004999345866963e-05,7.110442496529846e-06,3.29999893438071e-05,0.65,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30208036136873223,0
528,77217.5865249,77217.5867482,20,1.23800004075747e-05,6.228087976109523e-06,2.700000186450779e-05,0.65,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3017445569657834,0
528,77217.5865775,77217.5868479,20,1.3844999921275305e-05,8.422681439400902e-06,3.860000288113952e-05,0.6,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3070148995465411,0
528,77217.5866311,77217.586912,20,1.4535000082105398e-05,8.368567579497206e-06,3.860000288113952e-05,0.65,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30208036136873223,0
528,77217.5866775,77217.5869644,20,1.4700000610901042e-05,8.23567348959765e-06,3.860000288113952e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.29826688838429666,0
528,77217.5867701,77217.5870098,20,1.3079999916953966e-05,7.503305034437833e-06,3.860000288113952e-05,0.7,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.29920871427356444,0
528,77217.5868566,77217.5870592,20,1.0564999683992936e-05,3.63032309755042e-06,2.1700005163438615e-05,0.7,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.2987737676342408,0
528,77217.5869176,77217.5871031,20,9.554999996908009e-06,2.4892352406425407e-06,1.550000160932541e-05,0.6,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30693418468914263,0
528,77217.5869753,77217.5871468,20,9.119999594986438e-06,2.007248367688621e-06,1.309999788645655e-05,0.6,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30693418468914263,0
528,77217.5870229,77217.587209,20,9.960000170394778e-06,3.5643558857765463e-06,2.1500003640539944e-05,0.6,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30695571976757213,0
528,77217.5870674,77217.5872519,20,9.634999878471718e-06,3.4658138214769113e-06,2.1500003640539944e-05,0.55,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3099060298712211,0
528,77217.5871122,77217.5872935,20,9.51999973040074e-06,3.4732965934665823e-06,2.1500003640539944e-05,0.55,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3099060298712211,0
528,77217.5871542,77217.58734309999,20,9.814999793889e-06,3.526334174442607e-06,2.1500003640539944e-05,0.5,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.31581953760607184,0
528,77217.587218,77217.5873895,20,9.02499959920533e-06,2.0933132637176113e-06,1.4200006262399256e-05,0.55,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30988428780802024,0
528,77217.5872587,77217.5874287,20,8.84000037331134e-06,2.1864147064873e-06,1.4200006262399256e-05,0.6,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30693418468914263,0
528,77217.5873009,77217.5874697,20,8.81000014487654e-06,2.2759349523042295e-06,1.4200006262399256e-05,0.65,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3013607921734727,0
528,77217.5873503,77217.5875175,20,8.720000187167897e-06,2.285096772566474e-06,1.3199998647905886e-05,0.6,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30693418468914263,0
528,77217.5873961,77217.5875554,20,8.294999861391262e-06,2.0168939569742745e-06,1.3199998647905886e-05,0.5,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.31537717823596545,0
528,77217.5874357,77217.5875992,20,8.524999429937452e-06,2.081210789743161e-06,1.3199998647905886e-05,0.5,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.31537717823596545,0
528,77217.5874793,77217.5876496,20,8.99500009836629e-06,2.934274368910609e-06,1.8699996871873736e-05,0.55,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30988428780802024,0
528,77217.5875251,77217.5877227,20,1.0260000271955505e-05,3.864330354019346e-06,1.8699996871873736e-05,0.65,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30158912651470454,0
528,77217.5875621,77217.5878034,20,1.2400000559864566e-05,4.9421922705456375e-06,2.249999670311809e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.2978333108361319,0
528,77217.5876071,77217.5878524,20,1.2660000356845556e-05,4.8440314276542655e-06,2.249999670311809e-05,0.8,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30014572570103876,0
528,77217.5876673,77218.2882262,20,0.035028830000374,0.1563297626360675,0.6992000000027474,0.8,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.45879406636410747,0
528,77217.5877296,77218.2890972,20,0.0350687250000191,0.1563203911253541,0.6992000000027474,0.8,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.45879406636410747,0
